trade_date,close,open,high,low,volume
20191031,998.82,1000.89,1004.4,998.58,189105090
20191101,1015.59,998.82,1015.88,998.82,200048280
20191104,1022.43,1019.0,1023.92,1015.86,208479560
20191105,1024.34,1022.77,1026.53,1021.63,172233290
20191106,1024.91,1023.43,1028.97,1023.42,183325470
20191107,1024.03,1023.49,1028.45,1022.61,166863590
20191108,1022.49,1026.73,1027.19,1021.11,157942420
20191111,1016.75,1023.32,1024.77,1016.35,170775110
20191112,1018.33,1016.97,1021.84,1015.97,180969830
20191113,1012.77,1019.07,1020.09,1010.8,261314854
20191114,1012.3,1013.85,1016.71,1010.6,209404256
20191115,1010.03,1012.93,1015.16,1005.1,212311387
20191118,1002.91,1010.03,1012.09,1002.63,184310829
20191119,1008.35,1002.89,1008.35,1001.35,232356619
20191120,1000.56,1009.21,1009.21,1000.56,210309868
20191121,987.89,999.37,999.63,987.89,215011817
20191122,977.78,992.73,993.7,971.03,227429324
20191125,976.35,977.85,979.6,971.24,189316343
20191126,976.79,976.35,981.96,976.35,192498156
20191127,978.17,978.98,982.76,978.17,197964033
20191128,970.39,977.66,979.17,967.68,191263808
20191129,970.75,971.1,972.89,968.03,167266555
20191202,959.31,971.42,972.91,958.3,210999350
20191203,953.43,957.4,960.82,950.96,264937828
20191204,965.9,952.51,965.9,950.13,210095558
20191205,963.27,969.0,969.53,962.16,194538257
20191206,963.56,962.38,965.41,960.99,171819421
20191209,966.06,963.91,967.57,962.59,273262818
20191210,960.3,965.92,966.58,955.14,242725192
20191211,961.78,960.59,961.78,954.56,216475104
20191212,968.17,963.39,968.39,962.72,218749302
20191213,966.18,969.43,971.84,965.93,219156032
20191216,961.47,966.0,966.0,960.39,278437940
20191217,954.03,962.49,962.79,954.03,280853503
20191218,951.13,951.52,954.18,949.86,323407180
20191219,952.26,950.61,955.85,946.74,222467240
20191220,956.41,953.55,957.52,952.71,243332885
20191223,959.43,959.55,960.71,958.07,241524335
20191224,958.88,959.43,959.43,953.29,229674422
20191225,960.92,958.18,962.83,957.5,238316843
20191226,958.59,960.67,962.11,957.43,265937347
20191227,963.51,957.7,963.51,954.19,180524101
20191230,965.03,962.89,967.52,962.47,177740545
20191231,960.99,965.71,965.71,958.22,185242663
20200102,966.67,960.26,966.67,959.67,200601631
20200103,965.14,968.72,970.88,965.14,174128840
20200106,955.79,962.79,963.2,955.59,187204339
20200107,958.88,955.79,959.46,953.19,181625538
20200108,948.98,954.13,955.84,945.28,319165887
20200109,960.15,953.86,960.73,952.16,166147392
20200110,968.54,961.17,969.71,961.17,222154568
20200113,965.84,966.89,968.63,964.79,147147791
20200114,967.0,966.26,968.85,965.76,190348503
20200115,967.56,967.69,967.69,964.84,150040543
20200116,974.31,967.2,974.7,967.17,201250786
20200117,978.96,976.28,980.02,973.79,164136095
20200120,978.63,978.23,979.85,975.93,102398830
20200121,986.37,978.82,986.37,978.82,128887950
20200122,991.46,986.52,991.46,983.92,128966880
20200130,959.58,975.15,977.72,954.0,181385230
20200131,936.62,959.58,960.96,936.62,210630210
20200203,928.14,916.6,930.37,891.85,246486370
20200204,929.09,929.42,934.91,919.33,178000400
20200205,925.91,934.75,936.33,921.89,164052070
20200206,938.54,926.66,938.54,925.21,206133165
20200207,940.75,938.61,943.48,935.94,165020480
20200210,930.73,934.38,935.87,926.61,129573270
20200211,934.67,930.73,936.04,930.73,159265510
20200212,937.68,940.72,943.11,937.34,187439280
20200213,938.24,937.19,939.1,934.47,153479610
20200214,937.45,939.28,940.65,936.47,172195600
20200217,934.77,938.52,938.52,931.66,149349950
20200218,927.93,934.47,934.98,926.01,164327840
20200219,928.76,926.41,931.66,925.86,161801070
20200220,938.13,933.69,938.13,930.41,183636850
20200221,933.09,938.13,940.53,932.32,179503790
20200224,903.34,917.49,917.49,903.34,255965410
20200225,909.67,893.95,909.67,893.95,186008510
20200226,895.97,901.51,903.27,894.25,131173700
20200227,898.44,892.15,899.34,889.14,135468580
20200228,882.19,885.47,887.07,872.46,184315860
20200302,884.43,878.43,886.45,877.31,173927240
20200303,890.61,895.39,896.39,890.06,176373200
20200304,889.37,887.85,889.85,882.83,195439390
20200305,893.31,892.71,898.43,891.2,209158850
20200306,891.44,888.96,891.44,882.71,175600680
20200309,835.49,875.8,875.8,834.67,273180820
20200310,837.5,813.83,843.28,806.63,242825240
20200311,811.35,843.52,844.94,794.54,278303370
20200312,769.25,778.06,778.06,762.12,311344630
20200313,761.78,750.56,764.69,723.42,289011560
20200316,747.86,758.28,758.59,737.58,222784370
20200317,745.78,724.07,750.03,721.84,202440360
20200318,747.66,747.4,752.65,742.12,206015830
20200319,725.94,732.35,733.43,714.02,311215400
20200320,709.73,728.55,729.35,709.73,198208490
20200323,666.59,694.77,694.77,664.23,223310850
20200324,659.21,666.59,666.59,652.27,213831260
20200325,690.25,669.76,690.25,667.58,209987920
20200326,694.21,689.0,700.76,680.1,171266480
20200327,696.06,692.54,703.22,682.52,212622560
20200330,662.26,663.91,665.56,657.36,194282800
20200331,662.53,669.74,678.64,649.1,227982260
20200401,680.23,658.8,684.96,657.41,211013080
20200403,701.8,687.92,701.8,687.92,197938250
20200406,736.75,716.22,736.75,715.39,305129360
20200407,746.69,744.97,749.13,730.28,276656810
20200408,748.02,740.03,748.36,730.12,203480250
20200409,760.33,751.08,765.87,751.08,271131720
20200410,757.94,759.08,764.36,751.59,295272845
20200413,765.79,762.99,774.62,762.53,200195470
20200414,767.41,769.01,769.53,753.85,229443390
20200415,777.22,768.05,779.52,768.01,257498999
20200416,780.7,773.11,781.06,770.91,217020332
20200417,789.6,786.96,790.95,783.74,268469130
20200420,794.97,796.17,797.49,786.73,304660710
20200421,766.84,794.97,794.97,761.96,368614950
20200422,768.92,752.8,774.94,749.97,226491930
20200423,773.91,768.92,785.6,768.92,189443000
20200424,776.66,777.28,778.3,767.31,226072090
20200427,771.78,780.65,785.74,771.33,245844760
20200428,767.21,773.31,776.13,763.66,197231630
20200429,769.11,768.59,772.62,768.19,211559973
20200504,762.47,766.14,769.73,761.64,253967720
20200505,764.16,763.22,767.03,760.04,170757250
20200506,782.59,767.3,782.59,765.37,210814330
20200507,796.54,785.08,796.54,785.08,214433830
20200508,813.73,800.32,825.72,800.2,340156270
20200511,828.33,818.26,828.33,812.48,269257930
20200512,835.32,827.29,835.95,819.66,290069940
20200513,834.21,835.32,839.59,815.13,338667310
20200514,832.4,830.97,836.19,826.17,274105680
20200515,827.03,835.42,838.47,824.59,258429320
20200518,837.01,827.49,837.61,823.08,224260950
20200519,845.92,852.14,854.25,844.15,293951450
20200520,852.91,843.26,852.91,842.21,235672860
20200521,862.73,854.93,862.73,854.04,301190730
20200522,852.74,859.29,860.65,852.08,265002610
20200525,859.04,852.9,860.45,849.12,259723410
20200526,869.13,861.47,869.65,860.22,306514080
20200527,857.48,869.13,875.35,857.48,354487370
20200528,861.39,858.97,866.17,856.48,265589230
20200529,864.47,861.59,866.95,859.26,281746500
20200601,877.49,868.97,878.25,868.97,395078190
20200602,874.59,879.23,882.73,874.53,421942698
20200603,881.17,876.73,881.17,874.01,323411690
20200604,883.9,883.22,888.32,883.22,393990700
20200605,886.22,883.4,886.59,878.5,451411820
20200608,899.92,888.7,905.65,888.7,509361980
20200609,899.43,902.26,904.89,898.87,451470893
20200610,900.0,898.78,902.69,890.3,514286390
20200611,867.37,900.48,903.7,867.37,672740130
20200612,863.52,841.85,863.52,841.44,582432110
20200615,832.47,867.52,868.16,832.47,470372440
20200616,856.13,848.86,858.7,844.67,361060670
20200617,854.44,861.05,861.05,852.27,311414326
20200618,855.27,850.92,858.03,847.49,234958560
20200619,868.56,857.77,868.56,857.77,376330021
20200622,871.28,871.56,872.94,867.37,331444410
20200623,868.2,871.12,873.2,864.02,400707460
20200624,859.71,868.2,873.13,857.58,340133770
20200625,854.59,851.09,856.23,849.65,285078310
20200626,851.98,859.07,862.59,850.66,258644960
20200629,829.36,846.26,846.53,826.0,335977750
20200630,825.11,836.72,840.31,821.92,308543890
20200701,843.49,827.67,844.26,826.38,253137605
20200702,842.38,845.66,845.66,838.48,191000470
20200703,847.61,845.26,848.16,843.25,173014030
20200706,861.16,851.47,861.85,850.04,194702704
20200707,863.42,865.46,870.63,863.42,284435650
20200708,864.5,861.75,865.58,859.98,184523002
20200709,876.46,867.66,878.36,867.45,260639310
20200710,871.21,873.7,878.53,867.59,254960040
20200713,868.72,874.85,876.83,866.99,204476360
20200714,868.11,865.01,868.11,860.28,204647390
20200715,869.91,872.8,876.69,869.91,223583514
20200716,876.83,871.81,876.83,869.25,221312960
20200717,872.02,873.48,875.07,871.89,239170238
20200720,861.4,870.66,871.64,861.4,256105460
20200721,861.69,863.94,864.7,856.94,216142880
20200722,855.08,862.8,864.0,854.97,207518780
20200723,856.75,854.92,857.22,851.97,221114760
20200724,829.16,854.23,854.57,816.65,437645540
20200727,785.17,794.14,808.74,780.64,374271440
20200728,813.36,786.72,814.4,786.67,311090950
20200729,790.84,800.39,800.39,779.82,311881410
20200730,801.13,796.22,802.97,794.88,164121470
20200731,798.39,787.78,803.55,786.98,219713240
20200803,814.65,796.86,814.84,796.47,245111000
20200804,827.57,822.86,827.57,820.2,251465920
20200805,837.8,827.54,839.52,820.74,264925520
20200806,840.04,838.01,844.16,833.56,233729360
20200807,841.46,840.65,844.33,836.84,230196640
20200810,843.2,845.11,849.52,843.2,278296200
20200811,843.08,847.61,847.61,840.35,226987880
20200812,846.92,844.19,848.54,842.88,238673880
20200813,855.05,849.96,855.19,849.86,236272029
20200814,850.74,854.29,860.32,848.38,285411092
20200817,850.15,848.08,852.05,841.62,215913300
20200818,846.43,850.15,851.06,845.0,183415680
20200819,851.21,847.19,853.15,846.22,214923630
20200820,848.21,851.21,856.99,847.44,232026013
20200821,854.78,849.99,856.45,849.69,265128988
20200824,868.68,860.35,868.68,860.35,346724130
20200825,874.12,870.92,877.57,870.92,343457338
20200826,873.47,873.62,876.97,871.78,320901950
20200827,874.71,872.38,875.71,871.93,279106850
20200828,878.98,878.79,885.86,877.7,329186611
20200831,881.65,882.13,888.44,879.26,333538560
20200901,891.73,882.4,892.51,880.79,285412810
20200903,903.97,898.25,904.32,896.26,323303440
20200904,901.54,896.02,903.11,893.86,316184660
20200907,888.25,903.85,905.8,888.25,382825000
20200908,890.14,891.61,894.58,884.88,266931640
20200909,889.32,883.68,892.4,881.57,282232270
20200910,888.82,895.29,896.78,888.82,283019010
20200911,888.97,888.82,890.98,884.67,269769740
20200914,894.57,891.89,895.31,891.89,318951640
20200915,896.26,896.61,898.74,894.66,344141100
20200916,897.47,897.43,897.58,894.63,263657740
20200917,894.04,897.47,899.41,890.93,371973420
20200918,900.95,896.08,902.11,895.82,303725090
20200921,907.94,904.5,909.78,904.5,349431690
20200922,906.19,905.9,909.69,902.47,374630691
20200923,912.5,908.97,913.52,908.97,324674020
20200924,908.58,910.53,914.51,907.32,359943690
20200925,908.27,910.78,911.3,905.56,326127370
20200928,912.5,911.2,913.6,910.04,384491340
20200929,903.98,916.63,917.49,903.98,438272690
20200930,905.21,904.34,907.0,900.44,310404060
20201001,914.09,910.13,914.09,909.13,330901620
20201002,909.91,914.09,916.67,897.72,506547870
20201005,914.68,913.77,915.55,910.96,420781580
20201006,915.67,918.11,918.93,912.77,477253805
20201007,919.72,913.62,923.57,912.69,501764946
20201008,918.84,922.08,922.08,913.89,446430000
20201009,924.0,919.48,924.0,917.7,343816560
20201012,925.83,930.78,933.13,923.28,415587766
20201013,929.86,926.76,930.96,923.78,323002072
20201014,940.18,931.89,940.18,931.89,386796943
20201015,942.76,945.28,945.93,938.7,439631740
20201016,943.3,944.03,946.23,935.98,395580380
20201019,943.69,945.01,946.29,941.92,353154450
20201020,944.42,941.0,944.54,937.32,385709020
20201021,939.03,947.16,948.2,939.0,372403747
20201022,949.9,938.06,949.9,933.78,316297780
20201023,961.26,953.45,961.26,953.14,392835900
20201026,950.8,967.52,970.15,950.8,404823940
20201027,946.47,950.8,954.72,946.28,415483910
20201028,921.05,942.82,946.91,921.05,433987370
20201029,919.08,916.49,925.84,914.33,356822070
20201030,925.47,925.41,926.32,911.2,297619160
20201102,933.68,926.09,933.68,924.14,273129480
20201103,935.41,936.73,937.57,932.18,303758330
20201104,939.76,935.41,943.56,933.86,327531490
20201105,937.75,940.32,945.51,937.75,272242750
20201106,938.29,939.73,941.2,934.63,249333850
20201109,951.99,942.15,951.99,942.15,369592050
20201110,951.9,962.68,963.47,951.9,422141040
20201111,952.22,954.46,956.65,947.61,353755780
20201112,959.28,953.97,959.28,953.62,320081130
20201113,966.29,959.56,966.29,959.13,419678370
20201116,950.79,970.11,972.98,950.5,485401410
20201117,968.9,955.52,968.9,953.22,371484161
20201118,973.53,969.48,974.3,966.32,446206150
20201119,983.26,975.32,983.26,974.33,473564550
20201120,990.0,984.71,990.0,980.72,471867270
20201123,994.19,991.87,995.9,985.38,451210750
20201124,995.76,996.55,997.99,984.92,511566140
20201125,999.94,1000.39,1002.31,996.8,445346780
20201126,1005.97,999.24,1005.97,994.91,411998400
20201127,1010.22,1006.68,1010.22,1004.0,381723340
20201130,1003.08,1011.82,1012.5,1002.61,450045450
20201201,1008.87,988.71,1008.87,988.71,537007360
20201202,1014.32,1008.77,1015.86,1007.91,484930100
20201203,1019.8,1016.73,1020.35,1014.06,497108470
20201204,1021.49,1020.49,1025.17,1018.67,527019060
20201207,1029.98,1024.34,1030.41,1022.14,473554480
20201208,1029.26,1030.88,1032.58,1025.63,501250780
20201209,1039.13,1031.19,1039.55,1030.24,554755640
20201210,1030.91,1041.65,1044.1,1030.91,566339280
20201211,1045.96,1033.19,1045.96,1030.06,413852370
20201214,1064.09,1048.97,1064.09,1048.97,506310660
20201215,1055.27,1062.02,1067.45,1052.01,621133560
20201216,1066.99,1058.34,1066.99,1057.21,556546890
20201217,1051.77,1065.85,1065.85,1051.42,634682600
20201218,1067.46,1055.75,1068.56,1055.75,560068250
20201221,1081.08,1071.62,1081.6,1070.86,660479750
20201222,1083.45,1081.85,1084.23,1077.06,695860800
20201223,1078.9,1087.89,1094.09,1077.92,742856110
20201224,1067.52,1083.83,1084.76,1046.89,686557640
20201225,1084.42,1068.83,1084.42,1061.83,592212900
20201228,1091.33,1094.37,1096.11,1083.9,663869090
20201229,1099.49,1090.49,1102.79,1087.93,618010510
20201230,1097.54,1099.78,1108.83,1094.91,619802880
20201231,1103.87,1098.25,1105.33,1096.27,500978800
20210104,1120.47,1113.77,1126.43,1113.59,709601600
20210105,1132.55,1116.96,1134.45,1116.49,710226500
20210106,1143.21,1139.12,1152.85,1133.7,725414800
20210107,1156.49,1147.26,1156.49,1143.44,719527100
20210108,1167.69,1164.1,1176.33,1160.48,763095900
20210111,1184.89,1176.47,1186.45,1175.0,776321700
20210112,1192.28,1190.38,1192.28,1179.24,683329700
20210113,1186.05,1197.32,1200.82,1183.18,747161400
20210114,1187.4,1189.48,1190.5,1178.84,737417900
20210115,1194.2,1188.84,1197.74,1188.84,746215900
20210118,1191.94,1198.79,1200.85,1190.33,711741000
20210119,1131.0,1189.91,1189.91,1117.17,923105700
20210120,1134.68,1136.5,1142.48,1098.05,802789200
20210121,1164.21,1146.86,1164.21,1132.66,666008100
20210122,1166.78,1166.77,1175.72,1161.43,716238500
20210125,1166.05,1164.2,1172.18,1162.8,665737500
20210126,1136.12,1164.97,1164.97,1121.03,743159100
20210127,1097.17,1122.41,1132.99,1088.86,745071300
20210128,1023.94,1041.71,1052.16,1022.77,698605600
20210129,1056.61,998.33,1076.11,998.33,743995900
20210201,1035.51,1062.13,1074.52,1035.51,588446500
20210202,1075.53,1036.95,1075.53,1029.36,554905500
20210203,1111.29,1084.87,1113.24,1082.95,635966100
20210204,1112.19,1112.97,1117.88,1098.85,471356200
20210205,1126.91,1114.79,1126.91,1112.19,458710000
20210208,1083.18,1127.06,1127.06,1075.1,635387600
20210209,1114.93,1090.88,1114.93,1078.98,490182000
20210217,1155.78,1127.46,1155.78,1127.46,510971700
20210218,1174.38,1157.1,1174.38,1148.66,585040700
20210219,1173.5,1160.65,1178.18,1157.6,547575400
20210222,1175.04,1173.57,1182.67,1169.12,571176900
20210223,1177.64,1174.57,1184.32,1168.32,571704900
20210224,1162.01,1184.32,1185.58,1154.36,572631700
20210225,1165.43,1169.97,1169.97,1155.74,493051100
20210226,1168.47,1148.88,1169.28,1148.88,528150000
20210301,1186.17,1176.93,1186.82,1174.45,593011800
20210302,1186.61,1196.16,1196.16,1181.99,533302200
20210303,1186.95,1184.73,1189.18,1180.25,584537200
20210304,1168.52,1191.78,1191.9,1159.48,629649100
20210305,1168.69,1164.19,1169.56,1155.6,568265900
20210308,1168.27,1180.33,1181.25,1164.02,627495500
20210309,1161.97,1160.96,1166.42,1150.94,613096200
20210310,1170.08,1163.86,1170.59,1154.89,569498400
20210311,1181.73,1180.31,1183.73,1176.49,586252400
20210312,1181.56,1185.21,1186.52,1178.14,595631800
20210315,1184.56,1183.89,1186.06,1178.8,634609700
20210316,1179.9,1184.91,1184.91,1171.76,629617900
20210317,1186.09,1178.64,1186.09,1176.26,648766800
20210318,1200.94,1196.6,1200.94,1191.94,570101600
20210319,1194.05,1195.47,1199.67,1191.96,600925800
20210322,1194.43,1200.05,1200.21,1189.31,626610700
20210323,1183.45,1190.28,1191.47,1177.1,643583000
20210324,1161.81,1169.42,1174.2,1154.22,649741100
20210325,1163.1,1164.41,1170.76,1154.44,613916000
20210326,1162.21,1162.71,1165.76,1137.9,630516500
20210329,1175.68,1169.65,1175.77,1165.78,592790900
20210330,1186.36,1179.64,1187.29,1172.85,707543000
20210331,1191.44,1187.44,1196.45,1186.4,670504300
20210401,1216.1,1194.59,1217.26,1192.83,637059200
20210402,1224.45,1225.76,1228.29,1221.07,608762900
20210405,1236.05,1245.28,1245.28,1228.18,635303500
20210406,1239.96,1233.37,1244.63,1231.14,656481800
20210407,1242.38,1237.39,1242.38,1232.52,676166500
20210408,1234.89,1246.4,1246.4,1232.26,633566500
20210409,1231.66,1231.51,1234.98,1227.6,655839000
20210412,1252.45,1236.79,1252.45,1232.35,857647000
20210413,1248.33,1262.44,1268.02,1247.66,977605500
20210414,1255.87,1240.9,1255.87,1233.01,813503500
20210415,1247.25,1262.25,1265.87,1247.25,753342511
20210416,1238.71,1245.06,1254.61,1227.14,948989400
20210419,1260.58,1243.58,1260.58,1233.77,773047000
20210420,1268.28,1267.74,1286.32,1261.28,798483500
20210422,1227.82,1264.31,1271.98,1227.82,732254600
20210423,1248.53,1227.18,1248.53,1216.15,684222800
20210426,1215.77,1251.25,1251.25,1214.14,685386500
20210427,1219.75,1213.84,1220.96,1204.14,544650900
20210428,1229.55,1220.26,1230.91,1217.49,589498400
20210429,1239.39,1234.91,1239.39,1231.25,614232800
20210504,1242.2,1222.08,1242.8,1212.56,712632600
20210505,1256.43,1244.69,1265.93,1244.69,685433600
20210506,1250.57,1255.42,1261.49,1246.64,672398700
20210507,1241.81,1245.48,1250.5,1231.92,745215600
20210510,1259.58,1239.96,1259.58,1236.85,732066300
20210511,1256.04,1265.11,1272.55,1256.04,709535700
20210512,1269.09,1251.97,1269.09,1249.18,664157900
20210513,1261.99,1262.98,1273.49,1261.99,680368500
20210514,1266.36,1266.43,1271.45,1259.97,679016500
20210517,1258.7,1272.55,1277.83,1258.5,705839600
20210518,1252.68,1259.57,1262.22,1249.02,661244600
20210519,1262.49,1254.78,1262.71,1250.58,650916500
20210520,1278.22,1264.62,1278.22,1255.78,706187900
20210521,1283.93,1272.84,1289.03,1268.46,654126800
20210524,1297.98,1287.5,1299.83,1287.36,670713100
20210525,1308.58,1299.19,1308.58,1297.23,639370500
20210526,1316.7,1308.04,1317.3,1304.68,676236800
20210527,1303.57,1318.42,1319.67,1299.99,685085600
20210528,1320.46,1307.79,1323.09,1300.06,722285600
20210531,1328.05,1326.65,1328.05,1307.56,700319900
20210601,1337.78,1329.47,1346.34,1328.84,606143075
20210602,1340.78,1330.99,1344.98,1330.82,755624100
20210603,1364.28,1345.21,1366.0,1345.21,856882400
20210604,1374.05,1367.06,1374.05,1360.42,887731100
20210607,1358.78,1374.59,1375.74,1347.21,840122900
20210608,1319.88,1355.36,1364.48,1318.11,874573200
20210609,1332.9,1323.52,1339.14,1312.08,769829300
20210610,1323.58,1331.26,1336.71,1317.49,674214800
20210611,1351.74,1326.79,1352.47,1322.08,705032900
20210614,1361.72,1352.73,1368.53,1352.73,715730800
20210615,1367.36,1361.58,1372.72,1356.59,706567000
20210616,1356.52,1363.85,1370.14,1350.73,740320300
20210617,1359.92,1341.06,1364.55,1337.49,712336800
20210618,1377.77,1366.19,1377.77,1363.52,750587000
20210621,1372.63,1373.59,1381.74,1367.85,731280000
20210622,1379.97,1380.84,1385.98,1375.0,694747200
20210623,1376.87,1383.15,1388.33,1372.06,644736300
20210624,1379.72,1380.07,1384.71,1372.99,538103500
20210625,1390.12,1382.11,1390.12,1372.8,518602200
20210628,1405.81,1397.96,1406.02,1390.56,654617700
20210629,1410.04,1408.34,1416.34,1406.87,609604200
20210630,1408.55,1410.83,1419.61,1408.18,532318900
20210701,1417.08,1412.15,1417.27,1402.18,699282500
20210702,1420.27,1422.89,1424.28,1415.82,653610300
20210705,1411.13,1421.52,1421.52,1394.12,774451500
20210706,1354.79,1412.93,1418.99,1354.79,773512600
20210707,1388.55,1362.48,1388.55,1334.58,735221266
20210708,1374.68,1381.11,1385.75,1363.92,528832600
20210709,1347.14,1365.22,1373.51,1335.9,713991100
20210712,1296.3,1338.5,1340.65,1270.06,912737200
20210713,1297.54,1305.36,1307.73,1278.3,500178900
20210714,1279.91,1297.41,1305.37,1264.68,547973900
20210715,1293.92,1270.77,1299.18,1270.77,419138600
20210716,1299.31,1298.38,1304.37,1296.06,415120500
20210719,1243.51,1269.06,1276.55,1237.79,675617000
20210720,1273.29,1247.49,1273.29,1225.52,538794200
20210721,1270.79,1277.27,1284.33,1266.71,395114300
20210722,1293.67,1270.57,1294.16,1266.54,493258000
20210723,1268.83,1288.16,1295.63,1268.83,550861800
20210726,1272.71,1262.31,1277.33,1254.57,460081000
20210727,1276.93,1283.68,1288.35,1276.53,519931600
20210728,1277.07,1273.48,1281.17,1271.78,361912000
20210729,1293.6,1286.43,1293.6,1282.88,445516100
20210730,1310.05,1298.01,1311.97,1296.95,618748500
20210802,1314.22,1308.69,1322.35,1304.49,587214300
20210803,1332.44,1316.14,1332.44,1315.57,617967000
20210804,1334.74,1337.72,1340.76,1328.4,626287700
20210805,1345.55,1331.14,1346.62,1326.8,590429600
20210806,1341.45,1348.24,1351.85,1341.45,682081800
20210809,1359.86,1337.78,1361.12,1334.69,636278900
20210810,1362.43,1367.79,1370.35,1358.12,677981600
20210811,1357.79,1365.05,1374.03,1357.79,770571200
20210812,1353.05,1356.45,1365.01,1353.05,716513500
20210813,1357.05,1352.68,1357.41,1336.74,718718300
20210816,1370.96,1363.27,1372.33,1361.75,798944800
20210817,1363.09,1377.77,1379.7,1359.11,732378200
20210818,1360.94,1361.24,1370.5,1355.83,641678400
20210819,1374.85,1360.47,1374.85,1352.94,653254900
20210820,1329.43,1367.92,1369.39,1317.52,1171621900
20210823,1298.86,1322.71,1327.04,1298.86,768105500
20210824,1298.74,1302.9,1307.56,1289.16,648543100
20210825,1309.55,1300.74,1310.16,1291.7,481772400
20210826,1301.12,1313.36,1316.26,1295.77,497853400
20210827,1313.2,1295.31,1313.2,1285.16,658578200
20210830,1328.14,1323.39,1329.62,1318.76,641161300
20210831,1331.47,1332.61,1336.14,1325.69,712344100
20210901,1334.65,1328.54,1338.02,1328.13,679730000
20210906,1346.39,1340.71,1348.36,1339.8,897202478
20210907,1341.9,1349.13,1353.66,1340.32,849578800
20210908,1333.61,1343.92,1344.49,1328.35,596039700
20210909,1343.98,1333.62,1345.59,1332.67,593520900
20210910,1345.31,1349.07,1350.43,1345.07,559050700
20210913,1341.43,1348.09,1350.69,1340.5,744228400
20210914,1339.7,1343.38,1349.13,1336.84,692214900
20210915,1345.83,1338.11,1347.7,1334.97,645625800
20210916,1345.87,1351.59,1353.12,1341.23,570520600
20210917,1352.64,1347.49,1356.45,1347.13,813151300
20210920,1350.48,1361.12,1365.92,1349.19,852479800
20210921,1339.84,1336.55,1346.32,1324.82,816979400
20210922,1350.68,1343.89,1350.71,1336.63,727734800
20210923,1352.76,1357.76,1361.09,1350.43,961252500
20210924,1351.17,1354.84,1356.97,1348.07,627564000
20210927,1324.99,1353.53,1354.38,1324.99,720860100
20210928,1339.31,1319.78,1341.81,1316.41,586855260
20210929,1339.21,1338.72,1340.9,1328.17,559164300
20210930,1342.06,1341.83,1348.89,1341.15,438294600
20211001,1334.89,1339.89,1344.06,1332.97,601963900
20211004,1339.54,1337.74,1347.49,1333.53,700605800
20211005,1354.63,1345.43,1354.63,1343.48,576701100
20211006,1362.82,1359.63,1362.82,1355.0,594012900
20211007,1365.99,1365.34,1367.64,1360.57,658670400
20211008,1372.73,1369.14,1373.18,1365.93,603842600
20211011,1394.09,1377.53,1394.64,1377.3,721458300
20211012,1394.8,1398.03,1400.78,1389.43,707770000
20211013,1391.91,1397.93,1400.67,1389.61,608348500
20211014,1391.85,1392.88,1398.67,1388.89,690243000
20211015,1392.7,1395.81,1399.03,1388.0,743666800
20211018,1395.53,1395.57,1402.63,1390.88,764032400
20211019,1395.33,1395.84,1399.66,1388.95,605953600
20211020,1393.8,1398.45,1401.76,1376.15,804215000
20211021,1384.77,1397.6,1398.45,1384.77,681412600
20211022,1389.24,1388.66,1393.7,1385.53,746799700
20211025,1385.4,1395.56,1395.72,1385.4,868073700
20211026,1391.63,1384.12,1393.0,1377.56,704247920
20211027,1423.02,1397.51,1423.02,1395.83,857757533
20211028,1438.01,1427.9,1440.64,1420.42,826726500
20211029,1444.27,1439.27,1447.62,1432.19,946189100
20211101,1438.97,1449.36,1451.81,1435.57,1092936400
20211102,1452.46,1439.71,1452.46,1438.83,972155400
20211103,1444.3,1458.85,1463.63,1440.67,1455441700
20211104,1448.34,1442.89,1451.98,1435.84,890357900
20211105,1456.51,1450.53,1459.93,1444.51,844497200
20211108,1467.57,1461.61,1470.49,1456.9,912755000
20211109,1461.5,1469.94,1474.2,1457.57,1004823480
20211110,1465.02,1465.1,1470.19,1457.98,955160600
20211111,1462.35,1469.22,1472.89,1449.18,1206887000
20211112,1473.37,1464.15,1474.98,1453.22,908646000
20211115,1476.57,1481.51,1481.96,1466.01,1146225600
20211116,1466.45,1472.83,1476.97,1459.08,1157402400
20211117,1475.85,1466.93,1477.04,1464.78,828629100
20211118,1469.83,1479.51,1482.87,1469.83,1052272200
20211119,1452.35,1474.6,1481.53,1434.69,1490882800
20211122,1447.25,1453.14,1466.46,1442.85,1209419000
20211123,1463.63,1442.8,1463.63,1438.41,839875300
20211124,1488.87,1470.78,1491.05,1467.29,1073235900
20211125,1500.81,1496.41,1505.36,1490.32,953098400
20211126,1493.03,1506.69,1511.68,1488.83,1006637100
20211129,1484.84,1464.83,1488.93,1464.83,983072000
20211130,1478.44,1496.98,1503.09,1471.57,1049366600
20211201,1485.19,1477.68,1487.68,1471.3,837551800
20211202,1482.05,1489.03,1493.84,1482.05,745629400
20211203,1443.32,1489.54,1491.2,1443.32,1034480600
20211206,1413.58,1445.61,1452.55,1400.87,1013743700
20211207,1446.77,1425.99,1446.77,1421.6,691695900
20211208,1452.87,1451.94,1460.28,1447.88,732009400
20211209,1467.98,1447.59,1467.98,1446.88,631261500
20211210,1463.54,1469.83,1475.85,1461.78,780120100
20211213,1476.21,1471.96,1481.7,1470.08,816655200
20211214,1476.02,1476.76,1485.14,1469.21,914795700
20211215,1475.5,1476.5,1481.67,1468.21,861484300
20211216,1476.61,1481.85,1482.32,1468.95,889612700
